token,entropy,doc_count,num_esha_categories
ulmo,0.0,0,0
ulsalted,-0.0,1,1
ult,-0.0,1,1
ulta,-0.0,1,1
ultima,-0.0,1,1
ultimate,3.609243885756585,358,23
ultimately,0.0,0,0
ultimates,1.0,2,2
ultimeat,0.9182958340544896,3,2
ultra,3.7879059717024264,660,21
ultrafine,-0.0,1,1
ultragrain,-0.0,5,1
ultramyosyn,-0.0,1,1
um,-0.0,3,1
umaibo,0.0,0,0
umami,2.1637797367757106,38,8
umbrian,1.584962500721156,3,3
umbricelli,-0.0,1,1
ume,1.4056390622295665,8,3
umeboshi,0.6500224216483541,6,2
umeya,0.9182958340544896,3,2
umf,0.35335933502142136,15,2
umi,-0.0,1,1
ums,1.5219280948873621,5,3
un,2.4626831892554923,25,9
unagi,0.0,0,0
unbaguettes,0.0,0,0
unbaked,1.7273966735744795,14,4
unbeatable,-0.0,1,1
unbeelievable,-0.0,1,1
unbeetables,-0.0,1,1
unbelieva,-0.0,1,1
unbl,-0.0,1,1
unblanched,1.5,4,3
unbleached,0.3523717436041034,123,4
unbr,-0.0,1,1
unbreaded,0.30850570753277556,66,3
unbromated,-0.0,3,1
unbuns,0.0,0,0
uncanny,-0.0,1,1
uncharted,-0.0,1,1
uncheddar,-0.0,1,1
uncle,3.391756271375287,65,15
uncoated,1.0,2,2
uncommon,-0.0,3,1
unconditional,-0.0,1,1
uncontrolled,0.0,0,0
uncontroversial,-0.0,1,1
uncooked,1.5411641615243177,260,7
uncookedgrounddarkchicken,-0.0,1,1
uncorked,0.0,0,0
uncream,-0.0,1,1
uncreamcheese,-0.0,1,1
uncrouton,-0.0,1,1
uncrustables,-0.0,1,1
uncrusts,0.0,0,0
uncuked,-0.0,1,1
uncurd,0.0,0,0
uncured,1.7513730147196565,1795,16
uncurred,-0.0,1,1
uncut,1.4591479170272446,6,3
und,0.0,0,0
under,1.896240625180289,12,5
underdog,-0.0,1,1
underground,1.0,2,2
undertones,-0.0,1,1
underwood,1.584962500721156,3,3
undone,-0.0,2,1
undrained,-0.0,1,1
undressed,-0.0,1,1
undressing,-0.0,1,1
undrnd,-0.0,1,1
une,-0.0,1,1
unenriched,1.0,2,2
unfiltered,2.0511484790558914,161,8
unflavored,2.281699101137813,88,8
unflitered,-0.0,1,1
unforgettables,-0.0,2,1
unfrosted,1.5709505944546684,10,3
ung,-0.0,1,1
ungar,-0.0,1,1
unger,0.0,0,0
ungranola,0.8112781244591328,4,2
unground,-0.0,1,1
unhealthy,-0.0,2,1
unhulled,-0.0,1,1
unibic,-0.0,1,1
unico,-0.0,1,1
unicorn,1.623737113648615,138,10
unicorns,1.2776134368191154,11,4
uniekaas,-0.0,1,1
uniform,-0.0,2,1
unique,2.951143017707788,21,9
uniquely,1.2516291673878228,6,3
unit,-0.0,5,1
unite,1.0,2,2
united,1.2087030080822634,23,4
uniting,-0.0,1,1
universal,2.5492553971685,15,7
universe,-0.0,1,1
university,-0.0,2,1
unleashed,1.5304930567574826,9,3
unlocked,-0.0,2,1
unmellow,-0.0,2,1
uno,2.2359263506290326,7,5
unoy,-0.0,1,1
unparalleled,-0.0,1,1
unpasteurized,0.5435644431995964,8,2
unpeeled,1.018384478124978,70,6
unpitted,-0.0,1,1
unpleeled,-0.0,1,1
unpopped,-0.0,1,1
unprocessed,-0.0,1,1
unpuff,-0.0,2,1
unreal,1.0,2,2
unrefined,0.9485330437710975,80,5
unripened,-0.0,5,1
unrivaled,-0.0,1,1
unroasted,0.7918583525674836,21,2
unroll,-0.0,2,1
uns,1.0,2,2
unsaled,-0.0,1,1
unsalted,2.473617873189384,1071,19
unsalted1x16,-0.0,1,1
unsalty,-0.0,1,1
unsated,-0.0,1,1
unsauced,0.9182958340544896,3,2
unscalded,-0.0,1,1
unseas,0.0,0,0
unseasoned,2.2978235670008837,34,6
unseeded,-0.0,9,1
unshelled,1.0,2,2
unsliced,1.9447167900528528,18,7
unsmoked,1.014097655573916,16,3
unspeakable,0.0,0,0
unstuffed,-0.0,2,1
unsulfured,1.9219280948873623,5,4
unsulphured,1.192250860234642,19,4
unsw,-0.0,3,1
unsweet,1.4701575144338586,48,4
unsweeteened,0.0,0,0
unsweetend,-0.0,1,1
unsweetended,-0.0,1,1
unsweetened,2.631125579505431,1461,18
unsweetented,-0.0,1,1
unsweetned,-0.0,1,1
unswt,0.0,0,0
untable,-0.0,1,1
untamed,-0.0,1,1
until,0.9182958340544896,3,2
untreated,0.0,0,0
untrimmed,-0.0,2,1
unusually,-0.0,1,1
unverfalschte,0.0,0,0
unwind,0.0,0,0
unwrapped,1.7986312697125357,79,9
uoriki,-0.0,1,1
up,3.6261771281017676,280,18
upbeet,1.0,2,2
upcycled,1.3709505944546687,5,3
upgrade,-0.0,1,1
uplift,-0.0,1,1
uplifting,-0.0,1,1
upload,-0.0,1,1
uploaded,0.0,0,0
upma,0.0,0,0
upon,1.0,2,2
upper,0.8112781244591328,4,2
uprising,0.0,0,0
uproar,-0.0,3,1
uprooted,1.0,2,2
ups,2.5678142865447118,118,11
upside,1.247104743631437,27,4
upstart,-0.0,1,1
upstate,-0.0,1,1
upton,0.0,0,0
uptown,1.0,2,2
urad,0.6500224216483541,6,2
urashima,0.0,0,0
urban,2.169925001442312,18,6
urbanbelly,-0.0,1,1
urbane,1.584962500721156,3,3
urbani,-0.0,1,1
urbanoven,1.0,2,2
urchin,0.0,0,0
urfa,-0.0,2,1
urhepecha,1.0,2,2
uruguayo,-0.0,1,1
us,1.9869220206848748,43,9
usa,1.9937415663195834,41,7
usable,1.3709505944546687,5,3
usc,-0.0,3,1
use,3.117314354343778,26,11
used,-0.0,1,1
usi,-0.0,1,1
using,-0.0,1,1
usinger,-0.0,1,1
usl,-0.0,1,1
usual,0.0,0,0
ut,-0.0,1,1
utah,2.0,4,4
utilization,-0.0,1,1
utz,2.4074610708770594,60,9
uusto,-0.0,1,1
uva,1.5,4,3
uve,0.0,0,0
uwela,-0.0,1,1
uzumaki,-0.0,1,1
v8,0.1432625927138027,246,2
va,0.7219280948873623,5,2
vac,0.8112781244591328,4,2
vaca,-0.0,1,1
vacation,-0.0,1,1
vacay,-0.0,1,1
vaccum,-0.0,2,1
vacherin,-0.0,1,1
vachon,-0.0,3,1
vack,-0.0,1,1
vacuum,1.0214554656116666,38,3
vada,0.0,0,0
vadalia,-0.0,1,1
vadapav,0.0,0,0
vader,-0.0,4,1
vado,-0.0,5,1
vaffle,0.0,0,0
vagan,-0.0,1,1
vaganza,-0.0,1,1
vagatables,0.0,0,0
vagerables,-0.0,1,1
vainilla,0.9709505944546686,5,2
val,1.5,4,3
valbreso,-0.0,1,1
valdosta,-0.0,3,1
valencia,2.6875929489102575,46,12
valencian,1.0,2,2
valenciana,0.0,0,0
valentin,-0.0,1,1
valentine,1.2630213065849776,411,12
valentines,1.0374012540422353,29,4
valentinetote,-0.0,1,1
valenting,0.0,0,0
valerian,-0.0,2,1
valeriana,-0.0,1,1
valerio,-0.0,2,1
valetine,-0.0,1,1
valicenti,-0.0,1,1
valladolid,-0.0,1,1
vallentine,-0.0,1,1
valley,3.676427277521389,713,23
valor,0.7219280948873623,10,2
valos,-0.0,2,1
valrhona,1.3709505944546687,5,3
valsugana,-0.0,1,1
valu,3.4041639190514106,70,16
value,4.0735507490400185,322,23
valued,2.520170761262922,79,11
values,-0.0,1,1
vampire,2.481714572986073,11,6
van,3.2063578915233895,87,13
vanana,-0.0,1,1
vande,-0.0,1,1
vanden,-0.0,2,1
vaniglia,-0.0,1,1
vaniila,1.0,2,2
vanil,0.0,0,0
vanila,1.3709505944546687,5,3
vanilj,1.0,2,2
vanill,1.584962500721156,3,3
vanilla,2.817410734398674,10492,23
vanillas,-0.0,1,1
vanille,1.0,2,2
vanilliest,-0.0,1,1
vanillin,-0.0,1,1
vanillla,-0.0,1,1
vanilly,-0.0,1,1
vanini,-0.0,6,1
vanishing,-0.0,1,1
vanlys,-0.0,1,1
vannamei,-0.0,14,1
vannila,0.0,0,0
vannilla,1.0,2,2
vanolla,-0.0,1,1
vantia,-0.0,1,1
vapor,-0.0,42,1
vapour,-0.0,2,1
vaquero,-0.0,1,1
vaquita,-0.0,2,1
varde,-0.0,1,1
variedad,-0.0,1,1
variegate,0.7219280948873623,5,2
variegated,-0.0,2,1
varietal,0.9182958340544896,3,2
varietea,-0.0,1,1
varieties,1.8365916681089791,9,4
variety,3.163394426856304,459,20
varilla,-0.0,1,1
varnishkas,0.0,0,0
varvello,-0.0,1,1
vary,-0.0,3,1
varzi,-0.0,2,1
vat,1.5,4,3
vaverite,-0.0,1,1
vay,-0.0,9,1
vday,-0.0,1,1
ve,1.5219280948873621,5,3
vea,1.7841591278514217,12,4
veal,1.1449000606301087,54,4
vebetable,-0.0,1,1
vecchia,-0.0,1,1
vecchio,1.584962500721156,3,3
veda,1.0,2,2
vedetables,-0.0,1,1
vedge,-0.0,2,1
vedic,-0.0,4,1
vee,3.444842371793019,82,14
veegetbales,-0.0,1,1
veera,-0.0,1,1
veetee,-0.0,2,1
veg,3.122895286745653,54,13
vega,1.1567796494470395,10,3
vegan,3.4896945495776426,763,22
veganbutter,0.0,0,0
veganic,-0.0,6,1
veganpop,-0.0,1,1
vegas,1.0,2,2
vegatables,-0.0,1,1
vegbowl,-0.0,1,1
vege,2.1280852788913944,7,5
vegeatable,0.0,0,0
vegeble,0.0,0,0
vegefarm,-0.0,1,1
vegefish,-0.0,1,1
vegenaise,0.7345299214394703,28,3
vegeta,-0.0,2,1
vegetable,3.487407139137256,3063,23
vegetable15oz,-0.0,1,1
vegetablels,0.0,0,0
vegetables,2.848516825522841,1743,18
vegetarian,2.8807551631090145,406,16
vegetbales,0.0,0,0
vegetized,-0.0,1,1
vegge,-0.0,1,1
veggei,-0.0,1,1
veggi,-0.0,4,1
veggic,-0.0,1,1
veggiccine,0.0,0,0
veggie,3.468537468210577,1659,21
veggieburger,1.0,2,2
veggieburgers,1.3709505944546687,5,3
veggieful,-0.0,1,1
veggiemilk,0.0,0,0
veggies,3.351941553195377,263,18
veggietales,-0.0,2,1
veggiez,0.9182958340544896,3,2
veggimeals,-0.0,1,1
veggimornin,-0.0,2,1
veggio,-0.0,1,1
veggitaly,0.0,0,0
veggitizers,-0.0,1,1
veggnog,-0.0,1,1
vegi,0.9709505944546686,5,2
vegie,0.9182958340544896,3,2
vegitable,-0.0,1,1
vegy,-0.0,1,1
vehicle,-0.0,1,1
vein,-0.0,1,1
veined,0.9182958340544896,3,2
veins,-0.0,1,1
veja,-0.0,3,1
velero,-0.0,1,1
velet,-0.0,1,1
velety,-0.0,1,1
velitas,-0.0,1,1
velly,-0.0,1,1
velocity,-0.0,3,1
veloute,-0.0,1,1
velveeta,1.4966407621868583,16,5
velvet,1.8672050040397137,451,13
velvets,-0.0,4,1
velvety,2.747102475960114,46,13
vembanadu,0.0,0,0
venaifrette,-0.0,1,1
vend,-0.0,1,1
vending,-0.0,3,1
venerdi,-0.0,2,1
venere,-0.0,1,1
veneta,0.0,0,0
venetian,0.0,0,0
veneto,-0.0,1,1
venezolana,-0.0,1,1
venezuela,1.0,2,2
venezuelan,1.3516441151533922,9,3
venice,1.75,8,4
venigar,-0.0,1,1
venilla,1.0,2,2
venison,1.3590801864817659,45,6
venom,0.5435644431995964,8,2
vension,-0.0,1,1
vent,-0.0,1,1
ventaglini,-0.0,1,1
ventresca,0.6500224216483541,6,2
ventricina,0.0,0,0
ventura,1.584962500721156,3,3
venus,1.0,2,2
ver,0.0,0,0
vera,0.3736401858703681,311,6
veracha,0.0,0,0
veraci,-0.0,1,1
veracruz,2.2516291673878226,6,5
veracruzana,0.0,0,0
verbena,1.3709505944546687,5,3
verburg,-0.0,1,1
verdadera,1.0,2,2
verdant,1.0,2,2
verday,-0.0,1,1
verde,2.08975576793292,440,16
verdelicious,-0.0,1,1
verdes,-0.0,3,1
verdial,-0.0,1,1
verdicchio,-0.0,1,1
verdure,0.0,0,0
verfahren,0.0,0,0
vergine,0.0,0,0
veri,1.5545851693377997,12,3
verismo,-0.0,1,1
veritas,-0.0,1,1
verkerks,-0.0,2,1
verlasso,-0.0,1,1
verment,-0.0,1,1
vermicelli,2.2298758168020325,135,10
vermilion,-0.0,1,1
vermints,-0.0,2,1
vermont,2.454017864035278,281,13
vermount,-0.0,1,1
vermouth,0.4689955935892812,10,2
vern,-0.0,1,1
vernors,-0.0,2,1
vero,1.0,2,2
verona,1.9502120649147467,14,6
veroni,1.3787834934861753,7,3
veronica,-0.0,1,1
verry,0.5032583347756457,9,2
versa,-0.0,3,1
versatile,2.0464393446710156,10,5
version,-0.0,1,1
vert,0.9182958340544896,3,2
verther,-0.0,1,1
vertical,0.0,0,0
verts,1.3516441151533922,9,3
very,3.086864588075701,381,21
veryfine,0.2974722489192896,19,2
veryveggie,-0.0,2,1
vesper,0.7219280948873623,5,2
vess,-0.0,1,1
vessel,-0.0,2,1
vesta,0.9182958340544896,3,2
vesuvio,-0.0,2,1
vevaloe,-0.0,3,1
vevan,-0.0,2,1
vfusion,-0.0,1,1
vgtbl,0.0,0,0
via,1.5,4,3
viajero,0.4689955935892812,10,2
vialone,1.0,2,2
vianigrette,-0.0,1,1
vianney,-0.0,1,1
vibaigrette,-0.0,1,1
vibe,0.37123232664087563,14,2
vibes,1.0762976257251988,20,3
vibrance,-0.0,5,1
vibrant,3.5132696895151083,25,13
vibrantveggies,0.0,0,0
vibrations,-0.0,1,1
vic,1.4591479170272448,6,3
vicens,0.9182958340544896,6,2
vicenzovo,0.0,0,0
vichy,-0.0,1,1
vici,-0.0,1,1
vickies,-0.0,1,1
vicola,-0.0,2,1
vicolo,1.0,2,2
victor,-0.0,1,1
victoria,1.5914915491190513,83,11
victorian,2.004886164091843,11,5
victorias,-0.0,1,1
victorina,-0.0,1,1
victorious,0.0,0,0
victory,1.6854752972273346,10,4
vida,2.25,8,5
vidal,-0.0,3,1
vidalia,1.2398729100222514,83,6
vide,2.3865353052562366,33,8
video,-0.0,1,1
videri,-0.0,3,1
vie,1.0,10,2
vieggie,-0.0,1,1
vieira,-0.0,1,1
vieiras,-0.0,1,1
vieja,-0.0,1,1
viejo,-0.0,3,1
vienna,1.8066542555072242,135,8
viennas,-0.0,1,1
viennese,1.0,2,2
viennetta,-0.0,1,1
viet,-0.0,1,1
vietnam,1.0,2,2
vietnamese,3.213173206767818,84,13
view,1.2565514220339904,36,8
viewer,-0.0,2,1
vigan,-0.0,1,1
viggie,-0.0,2,1
vigin,-0.0,2,1
vigna,-0.0,1,1
vigneri,-0.0,5,1
vignes,-0.0,1,1
vigo,1.9219280948873623,5,4
vigor,-0.0,2,1
viki,-0.0,3,1
viking,-0.0,1,1
vikings,-0.0,1,1
vikos,-0.0,2,1
villa,1.9182958340544893,6,4
village,2.7532369692517653,66,11
villaggio,1.0,2,2
villains,-0.0,1,1
villares,-0.0,4,1
ville,1.2577148214953868,17,5
viloe,-0.0,2,1
vim,-0.0,2,1
vin,-0.0,3,1
vina,-0.0,1,1
vinagreta,-0.0,1,1
vinagrette,-0.0,4,1
vinagro,-0.0,1,1
vinaigreete,0.0,0,0
vinaigrette,1.088293203844977,1123,14
vinaigrettes,-0.0,3,1
vinalla,-0.0,1,1
vincello,-0.0,4,1
vincent,1.4591479170272448,6,3
vincenza,-0.0,1,1
vinci,1.0,2,2
vindaloo,1.8666459933831534,42,7
vine,2.8555866124476723,116,11
vinegar,0.5543889865595099,2431,17
vinegare,-0.0,1,1
vinegarette,0.4689955935892812,10,2
vinegars,-0.0,3,1
vinegra,-0.0,1,1
vines,0.5916727785823275,7,2
vineyard,2.0461796919474975,16,6
vingar,0.0,0,0
vingoat,-0.0,1,1
viniagrette,-0.0,1,1
vinilla,-0.0,1,1
vino,1.9182958340544896,6,4
vinta,-0.0,1,1
vintage,2.580662325261524,82,12
vinyasa,-0.0,1,1
violet,2.4662478973127313,15,7
violettes,-0.0,2,1
violife,-0.0,1,1
viorgin,-0.0,1,1
vip,-0.0,1,1
virgil,-0.0,3,1
virgin,0.8355439485594891,2066,18
virginaa,-0.0,1,1
virginia,2.2640210318778506,241,14
virginla,-0.0,1,1
virtual,-0.0,1,1
virtuoso,0.9182958340544896,3,2
virunga,-0.0,1,1
visconti,1.7924812503605778,6,4
visible,-0.0,1,1
vision,-0.0,1,1
visions,-0.0,1,1
visita,0.0,0,0
vista,2.3553885422075336,12,6
vistadoro,-0.0,1,1
visvita,-0.0,7,1
vit,0.9182958340544896,3,2
vita,2.1556390622295667,32,7
vitacakes,-0.0,1,1
vitaegg,-0.0,1,1
vitajuice,-0.0,1,1
vital,1.9942994759573032,18,5
vitalday,-0.0,1,1
vitality,2.475796922212637,48,8
vitalize,-0.0,1,1
vitalsil,-0.0,1,1
vitaman,-0.0,1,1
vitamin,1.5537300556694262,613,13
vitamincandy,-0.0,1,1
vitamini,0.0,0,0
vitamins,1.0237844927144977,87,8
vitaminwater,-0.0,2,1
vitano,-0.0,1,1
vitarroz,2.5637169871277963,19,8
vitasoy,1.0,2,2
vitasport,-0.0,2,1
vitatrition,-0.0,1,1
vite,-0.0,1,1
vitelli,2.219973094021975,20,6
vitner,0.5916727785823275,7,2
vito,-0.0,1,1
vitox,0.0,0,0
vits,-0.0,1,1
vittoria,-0.0,1,1
viva,2.4834585933443494,16,6
vivaloe,-0.0,2,1
vive,-0.0,6,1
viveli,0.9182958340544896,6,2
vivi,-0.0,3,1
vivid,0.0,0,0
vividly,-0.0,6,1
vivido,0.8112781244591328,4,2
vivo,1.0,2,2
vivra,0.7219280948873623,5,2
vixan,-0.0,1,1
vixen,-0.0,3,1
vlasic,0.18927843126120164,69,2
vlaskaas,-0.0,1,1
vlassic,-0.0,1,1
vlt,0.0,0,0
vly,0.4689955935892812,10,2
vnergy,-0.0,1,1
vobro,-0.0,1,1
vodka,1.0702999651771161,208,9
vogel,1.0,2,2
voice,-0.0,1,1
voila,1.9016840906739136,41,7
vol,1.0,2,2
volcanic,1.9182958340544896,6,4
volcano,2.6635327548042547,11,7
vold,-0.0,1,1
volkorn,-0.0,1,1
vollkorn,-0.0,1,1
volpi,-0.0,2,1
voltage,-0.0,12,1
volute,-0.0,1,1
volvanic,-0.0,1,1
vondruska,-0.0,1,1
vongole,-0.0,2,1
voo,-0.0,11,1
voodoo,1.2220334913046598,26,5
voortman,0.8658566174572235,11,3
vor,-0.0,1,1
vortex,0.5435644431995964,8,2
vosges,-0.0,12,1
voskos,-0.0,2,1
voss,-0.0,1,1
voyage,-0.0,1,1
voyager,0.0,0,0
vp,-0.0,38,1
vream,-0.0,1,1
vrisi,0.8112781244591328,4,2
vrou,-0.0,2,1
vs,1.0,2,2
vsc,-0.0,1,1
vt,-0.0,2,1
vtopian,-0.0,1,1
vukoo,1.0,2,2
vulgaris,0.0,0,0
vv,-0.0,3,1
w30,-0.0,1,1
wa,1.0949143184120975,14,3
waa,-0.0,1,1
waakye,-0.0,1,1
wabash,1.0,2,2
wabbit,-0.0,1,1
wackey,-0.0,1,1
wacky,1.3516441151533924,9,3
wackym,0.7219280948873623,5,2
wadakan,-0.0,1,1
waf,0.0,0,0
wafel,1.9219280948873623,5,4
wafelbakkers,-0.0,1,1
wafeles,-0.0,1,1
wafels,1.5372952641634292,26,5
wafer,2.034633439824195,465,16
waferini,0.0,0,0
waferpiu,0.0,0,0
wafers,2.091093373733422,1152,16
waffeletten,-0.0,2,1
waffels,1.0,2,2
waffer,-0.0,1,1
waffers,0.8112781244591328,4,2
waffies,-0.0,1,1
waffle,2.526113344009942,899,20
wafflecaramel,-0.0,1,1
wafflers,1.3709505944546687,5,3
waffles,2.693208430362744,858,13
waffy,-0.0,2,1
wafle,0.0,0,0
wafter,-0.0,1,1
wagers,-0.0,1,1
wages,0.9182958340544896,3,2
waggoner,1.3787834934861753,7,3
wagner,-0.0,1,1
wagon,2.3004241080832215,24,7
wagyu,0.37313999012128174,35,3
wahl,0.0,0,0
wahoo,0.8112781244591328,4,2
wai,1.3709505944546687,5,3
waikiki,-0.0,2,1
wainer,0.0,0,0
waist,-0.0,4,1
waiver,-0.0,2,1
wakame,2.1867043459100244,11,5
wakanda,-0.0,1,1
wakandan,-0.0,1,1
wake,2.8453509366224363,11,8
wakefield,-0.0,1,1
wakey,-0.0,1,1
wakims,1.5,4,3
wakker,-0.0,1,1
wakki,0.0,0,0
walden,0.5032583347756457,9,2
waldo,-0.0,1,1
waldorf,0.9182958340544896,3,2
waleed,1.0,2,2
walgreen,0.5916727785823275,7,2
walgreens,0.7219280948873623,5,2
walk,1.0,2,2
walker,-0.0,2,1
walkers,-0.0,2,1
walkerswood,0.0,0,0
walkin,-0.0,1,1
walking,2.1295679874183233,17,7
wall,1.584962500721156,3,3
walla,0.5435644431995964,8,2
wallaby,0.3372900666170139,16,2
wallace,-0.0,1,1
walle,-0.0,1,1
walleye,0.4689955935892812,10,2
walllaby,-0.0,1,1
walls,-0.0,1,1
wallula,-0.0,2,1
wally,1.0,2,2
wallys,-0.0,1,1
walmart,-0.0,1,1
walnut,2.6743153088445095,735,18
walnutmilk,-0.0,1,1
walnutrgy,-0.0,1,1
walnuts,1.5445043827777132,916,18
walpole,-0.0,1,1
walter,0.0,0,0
walton,1.1488348542809166,7,3
wan,-0.0,5,1
wand,-0.0,2,1
wanderbar,1.061278124459133,8,3
wandering,0.0,0,0
wanderlust,-0.0,1,1
wands,0.0,0,0
wang,2.6312929881819,17,7
wango,-0.0,1,1
wanjashan,-0.0,1,1
want,-0.0,3,1
wantan,-0.0,1,1
wanted,1.224394445405986,9,3
wanu,-0.0,1,1
wanut,0.0,0,0
waper,-0.0,1,1
ward,-0.0,1,1
warehou,-0.0,1,1
warehouse,3.1971597234241487,18,10
warheads,0.2580186686648155,23,2
warm,3.162200443168286,48,12
warmer,-0.0,1,1
warming,1.584962500721156,3,3
warmly,-0.0,2,1
warms,-0.0,7,1
warmth,-0.0,1,1
warner,-0.0,1,1
warps,-0.0,1,1
warren,1.0,2,2
warrior,1.4609640474436811,20,4
wars,0.677972468311727,81,6
warsh,-0.0,1,1
warwick,-0.0,1,1
was,-0.0,1,1
wasa,-0.0,1,1
wasabi,2.541153168208785,283,14
wasabiko,-0.0,1,1
wasabiyaki,0.0,0,0
wasatch,1.664497779200461,7,4
wash,0.0,0,0
washed,2.2081020701914813,25,5
washington,2.197159723424149,9,5
wasibi,0.0,0,0
waste,-0.0,3,1
wat,-0.0,4,1
watamu,-0.0,1,1
watarmelon,-0.0,1,1
watch,1.4591479170272448,6,3
watcher,-0.0,4,1
watchers,2.0,8,4
watches,-0.0,4,1
watemelon,-0.0,1,1
water,1.3236904865709904,7737,22
watercolor,0.0,0,0
watercress,0.7219280948873623,5,2
waterfall,0.8112781244591328,4,2
waterfalls,-0.0,2,1
waterfront,-0.0,1,1
waterful,-0.0,1,1
waterhill,0.9182958340544896,3,2
watering,1.0,2,2
waterlemon,-0.0,1,1
watermaleon,-0.0,1,1
watermalon,-0.0,1,1
watermellon,-0.0,1,1
watermelomn,-0.0,1,1
watermelon,1.743851788409755,2033,15
watermelons,-0.0,5,1
watermerlon,-0.0,1,1
waters,1.225235779471061,25,5
wathen,-0.0,1,1
watkins,1.0,2,2
watre,-0.0,1,1
watremelon,-0.0,1,1
watson,2.3126205438460037,41,7
watt,-0.0,1,1
watta,-0.0,1,1
wattamelon,0.9182958340544896,3,2
watusee,1.0,2,2
wave,1.6220767169813275,43,9
wavee,-0.0,1,1
waves,2.1492553971685,15,5
wavy,1.6406417030264695,271,11
wawa,0.9182958340544896,6,2
wawel,-0.0,7,1
wax,1.705529954833307,70,7
way,3.5050093638992093,64,14
way2sour,-0.0,1,1
waymouth,2.4056390622295662,16,7
wayne,1.0,2,2
ways,0.9182958340544896,3,2
wbc,-0.0,7,1
wbn,-0.0,4,1
wd,1.0,2,2
we,1.9219280948873623,5,4
wealth,-0.0,1,1
weapper,-0.0,1,1
weat,0.0,0,0
weav,0.8112781244591328,4,2
weavables,0.7642045065086203,9,2
weaver,1.879964948727111,9,5
web,0.9182958340544896,3,2
weber,1.6589797521242051,17,4
webs,-0.0,1,1
webster,-0.0,1,1
wedding,1.402810148777069,96,7
wedel,-0.0,3,1
wedge,3.06086673663018,94,11
wedged,-0.0,1,1
wedges,2.2484842078783647,160,10
wedgie,1.0,2,2
wedgies,0.8112781244591328,4,2
wee,1.9219280948873623,5,4
weed,0.4689955935892812,10,2
weekend,-0.0,1,1
weekender,-0.0,2,1
weeknight,-0.0,5,1
weenee,1.4911148500551854,11,4
weenie,-0.0,1,1
weepee,0.0,0,0
weet,-0.0,1,1
weetabix,-0.0,1,1
wegmans,3.2064624600427414,228,21
wei,2.481714572986073,11,6
weiber,-0.0,1,1
weiche,-0.0,1,1
weichuan,1.0,2,2
weight,2.7537075669150672,53,11
weightwatchers,0.8112781244591328,4,2
weinhard,-0.0,1,1
weinrich,0.8112781244591328,4,2
weinstein,-0.0,1,1
weird,1.0,2,2
weis,3.9834388393194797,450,22
weiss,0.0,0,0
weisse,0.0,0,0
weisswurst,-0.0,1,1
wel,2.5,8,6
welch,1.3985085795425827,205,5
welchs,0.0,0,0
welcome,0.0,0,0
well,1.7255244761721322,56,9
wellaby,0.0,0,0
wellington,-0.0,2,1
wellness,2.0821480274217437,77,12
wellnesse,-0.0,3,1
wells,-0.0,1,1
wellshire,1.0975378398419535,18,4
wellsley,-0.0,1,1
welsh,1.3516441151533924,9,3
welton,-0.0,1,1
wendel,-0.0,3,1
wendy,1.5,4,3
wenner,-0.0,3,1
wensleydale,0.35335933502142136,15,2
went,0.9182958340544896,6,2
wenzel,0.0,0,0
werewolf,-0.0,2,1
werks,-0.0,1,1
werner,-0.0,1,1
werther,0.7642045065086203,9,2
wesotych,-0.0,1,1
wess,-0.0,1,1
wessex,-0.0,7,1
wesson,-0.0,13,1
west,3.3777291746613964,95,17
westbrae,2.25,8,5
westcott,0.0,0,0
western,3.846244587149221,306,21
westfield,-0.0,1,1
westland,-0.0,1,1
westminster,-0.0,3,1
weston,-0.0,1,1
westpac,0.9182958340544896,3,2
westsoy,-0.0,2,1
wet,1.2319817814011405,19,4
wetern,-0.0,1,1
weyauwega,0.3372900666170139,16,2
wg,3.263831808882482,126,13
wggs,-0.0,9,1
wgr,0.9852281360342515,7,2
wgs,-0.0,3,1
wgt,-0.0,1,1
wh,1.4466166676282082,18,4
whacky,-0.0,1,1
whales,1.5219280948873621,5,3
wham,-0.0,1,1
whama,-0.0,1,1
wharf,1.0,2,2
what,1.061278124459133,8,3
whataburger,1.584962500721156,3,3
whatchamacallit,-0.0,2,1
whatcom,-0.0,1,1
whatever,-0.0,1,1
whe,-0.0,1,1
wheat,1.3077863831581957,4488,20
wheat1x11,-0.0,1,1
wheatberries,-0.0,1,1
wheatberry,2.058813890331201,9,5
wheated,-0.0,1,1
wheatfuls,-0.0,9,1
wheatgrass,0.9000224216483541,24,4
wheaties,0.9709505944546686,5,2
wheatmeal,0.0,0,0
wheats,0.4079587011451033,106,3
wheatsnacks,0.0,0,0
wheatsoba,-0.0,1,1
whee,-0.0,2,1
wheel,2.546631615393778,18,7
wheeler,-0.0,2,1
wheelhouse,-0.0,1,1
wheels,2.1798850752481753,58,7
wheet,-0.0,1,1
whelk,0.0,0,0
when,-0.0,1,1
whenever,1.3709505944546687,5,3
where,-0.0,1,1
whey,2.4294319151285624,534,16
wheybolic,-0.0,1,1
wheymonade,-0.0,1,1
whhite,-0.0,1,1
which,-0.0,1,1
whidbey,-0.0,2,1
whidney,-0.0,1,1
while,1.1567796494470395,10,3
whim,-0.0,1,1
whiole,-0.0,1,1
whip,2.9391010715627885,48,11
whippable,0.0,0,0
whipped,2.9751619290047175,1028,19
whipper,-0.0,1,1
whippet,0.9182958340544896,3,2
