fdc_id,title,old_path,new_path,rationale,confidence
1632618,"ONION SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2026568,"ONION RECIPE, SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2016265,ONION DIP AND SOUP MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2524752,"ONION RECIPE SOUP & DIP MIX, ONION RECIPE",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2430304,ONION SOUP & DIP MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2056895,ONION SOUP MIX DIP,Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2265449,"ONION RECIPE SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
1063553,"ONION DIP + RECIPE SOUP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2032974,ONION SOUP & DIP MIX,Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2543497,"ONION DRY SOUP & DIP MIX, ONION",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2337733,"RECIPE SOUP & DIP MIX, RANCH",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2179683,"ONION LOW SODIUM SOUP & DIP MIX, ONION",Pantry > Soup > Dry > Low Sodium,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2425767,"VEGETABLE RECIPE, SOUP & DIP MIX, VEGETABLE",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2469981,"BEEFY ONION RECIPE SOUP & DIP MIX, BEEFY ONION",Pantry > Soup > Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2631602,"LIEBER'S ONION SOUP MIX & INSTANT ONION DIP, 2 COUNT, 2 3/4 OZ",Pantry > Soup > Instant,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2412739,"ONION SOUP MIX & INSTANT ONION DIP, ONION",Pantry > Soup > French Onion Soup > Mix,Pantry > Dips & Spreads > French Onion Dip,dip-titled-but-wrong-path heuristic,0.95
2654087,CONSOMME INSTANT SOUP MIX & ONION DIP,Pantry > Soup > Instant,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2040677,"HOMESTYLE VEGETABLE RECIPE, SOUP & DIP MIX, HOMESTYLE VEGETABLE",Pantry > Soup,Pantry > Dips & Spreads > Dip,dip-titled-but-wrong-path heuristic,0.95
2672685,"VEGETABLE RECIPE SOUP & DIP MIX, VEGETABLE",Pantry > Soup > Dry Mix,Pantry > Mixes > Soup & Dip Mix,dip-titled-but-wrong-path heuristic,0.95
2432795,"PARTY DIP MIX, CREAMY SPINACH & DILL",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2670748,"CHIPOTLE SPINACH DIP, CHIPOTLE SPINACH",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1851468,"FIESTA FOODS, DIP MIX, SPINACH & ARTICHOKE, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2018231,SPINACH DIP WITH VEGGIES,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2595320,"VEGGIE DIPS SPINACH ARTICHOKE APPETIZER DIP, SPINACH ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2743628,"Birds Eye Frozen Spinach & Artichoke Dip, 10 oz.",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2679345,"CHEESE DIP SPINACH & ARTICHOKES BLENDED WITH PARMESAN, MOZZARELLA AND NEUFCHATEL",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1648628,"CHEESE DIP SPINACH & ARTICHOKES BLENDED WITH PARMESAN, MOZZARELLA AND NEUFCHATEL",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1514885,"SPINACH & ARTICHOKE BLENDED WITH PARMESAN, MOZZARELLA AND NEUFCHATEL CHEESES DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2549666,"SPINACH & ARTICHOKE DIP, SPINACH & ARTICHOKE",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2308751,"SPINACH, ARTICHOKE & GOUDA DIP, SPINACH, ARTICHOKE & GOUDA",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2433738,SPINACH & ARTICHOKE CHEESE DIP,Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
1867256,"GREAT AMERICAN APPETIZERS, INC., SPINACH, CHEESE & ARTICHOKE DIP",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
2609644,"SPINACH & ARTICHOKE TENDER SPINACH AND ARTICHOKES COMBINED WITH CREAM CHEESE, MO",Pantry > Canned Vegetables > Spinach,Pantry > Dips & Spreads > Spinach Dip,dip-titled-but-wrong-path heuristic,0.95
